Source,Target
5650082,1546123
5650082,84433295
5650082,47805931
5650082,62517849
5650082,84013237
5650082,48739166
5650082,90590303
5650082,41999284
5650082,38342335
5650082,15844566
47475363,74003290
47475363,90434657
47475363,56773577
47475363,79206925
47475363,1546123
47475363,84433295
47475363,47805931
47475363,62517849
47475363,84013237
47475363,48739166
47475363,90590303
47475363,41999284
47475363,75452921
47475363,2857636
47475363,38342335
47475363,15844566
74003290,90434657
74003290,56773577
74003290,79206925
74003290,1546123
74003290,84433295
74003290,47805931
74003290,62517849
74003290,84013237
74003290,48739166
74003290,90590303
74003290,41999284
74003290,38342335
74003290,15844566
90434657,56773577
90434657,79206925
90434657,1546123
90434657,84433295
90434657,47805931
90434657,62517849
90434657,84013237
90434657,48739166
90434657,90590303
90434657,41999284
90434657,75452921
90434657,2857636
90434657,38342335
90434657,15844566
56773577,79206925
56773577,1546123
56773577,84433295
56773577,47805931
56773577,62517849
56773577,84013237
56773577,48739166
56773577,90590303
56773577,41999284
56773577,75452921
56773577,2857636
56773577,38342335
56773577,15844566
79206925,1546123
79206925,84433295
79206925,47805931
79206925,62517849
79206925,84013237
79206925,48739166
79206925,90590303
79206925,41999284
79206925,75452921
79206925,2857636
79206925,38342335
79206925,15844566
1546123,84433295
1546123,47805931
1546123,62517849
1546123,84013237
1546123,48739166
1546123,90590303
1546123,41999284
1546123,75452921
1546123,2857636
1546123,38342335
1546123,15844566
84433295,47805931
84433295,62517849
84433295,84013237
84433295,48739166
84433295,90590303
84433295,41999284
84433295,75452921
84433295,2857636
84433295,15844566
47805931,62517849
47805931,84013237
47805931,48739166
47805931,90590303
47805931,41999284
47805931,75452921
47805931,2857636
47805931,38342335
47805931,15844566
62517849,48739166
62517849,90590303
62517849,41999284
62517849,75452921
62517849,38342335
62517849,15844566
84013237,48739166
84013237,75452921
84013237,15844566
48739166,75452921
48739166,2857636
48739166,38342335
48739166,15844566
90590303,15844566
41999284,15844566
75452921,15844566
2857636,15844566
38342335,15844566
1966438,14558127
1966438,97268402
1966438,71278040
1966438,33245030
1966438,54807656
1966438,81439173
1966438,35261759
1966438,14532163
1966438,83764719
1966438,41420027
1966438,30822527
89019964,14558127
89019964,97268402
89019964,71278040
89019964,33245030
89019964,54807656
89019964,81439173
89019964,35261759
89019964,14532163
89019964,83764719
89019964,41420027
89019964,1861629
89019964,30822527
26236560,14558127
26236560,97268402
26236560,71278040
26236560,33245030
26236560,54807656
26236560,81439173
26236560,35261759
26236560,14532163
26236560,83764719
26236560,41420027
26236560,1861629
26236560,30822527
53624265,14558127
53624265,97268402
53624265,71278040
53624265,33245030
53624265,54807656
53624265,81439173
53624265,35261759
53624265,14532163
53624265,83764719
53624265,41420027
53624265,1861629
53624265,30822527
31588572,14558127
31588572,97268402
31588572,71278040
31588572,33245030
31588572,54807656
31588572,81439173
31588572,35261759
31588572,14532163
31588572,83764719
31588572,41420027
31588572,1861629
31588572,30822527
14558127,33245030
14558127,54807656
14558127,27412542
14558127,80801743
14558127,53417695
14558127,93084621
14558127,67680512
14558127,30822527
97268402,33245030
97268402,54807656
97268402,27412542
97268402,80801743
97268402,53417695
97268402,53582587
97268402,29479265
97268402,93084621
97268402,67680512
97268402,1861629
97268402,30822527
71278040,33245030
71278040,54807656
71278040,27412542
71278040,81439173
71278040,54693926
71278040,80801743
71278040,53417695
71278040,29479265
71278040,93084621
71278040,67680512
71278040,1861629
33245030,12580477
33245030,54807656
33245030,27412542
33245030,81439173
33245030,35261759
33245030,54693926
33245030,14532163
33245030,83764719
33245030,80801743
33245030,53417695
33245030,53582587
33245030,41420027
33245030,29479265
33245030,93084621
33245030,67680512
33245030,1861629
33245030,30822527
12580477,54807656
12580477,80801743
12580477,53417695
12580477,30822527
54807656,27412542
54807656,81439173
54807656,35261759
54807656,54693926
54807656,14532163
54807656,83764719
54807656,80801743
54807656,53417695
54807656,53582587
54807656,41420027
54807656,29479265
54807656,93084621
54807656,67680512
54807656,1861629
54807656,30822527
27412542,81439173
27412542,35261759
27412542,14532163
27412542,83764719
27412542,41420027
27412542,1861629
27412542,30822527
81439173,80801743
81439173,53417695
81439173,53582587
81439173,29479265
81439173,93084621
81439173,67680512
81439173,30822527
35261759,54693926
35261759,80801743
35261759,53417695
35261759,29479265
35261759,93084621
35261759,67680512
35261759,30822527
54693926,1861629
54693926,30822527
14532163,80801743
14532163,53417695
14532163,93084621
14532163,67680512
14532163,30822527
83764719,80801743
83764719,53417695
83764719,93084621
83764719,67680512
83764719,30822527
80801743,41420027
80801743,1861629
80801743,30822527
53417695,41420027
53417695,1861629
53417695,30822527
41420027,93084621
41420027,67680512
41420027,30822527
29479265,30822527
93084621,1861629
93084621,30822527
67680512,1861629
67680512,30822527
1861629,30822527
99645428,11302671
99645428,48519867
99645428,31849106
99645428,60080151
99645428,8692301
99645428,9464441
99645428,33198837
99645428,53325667
99645428,73079836
99645428,47674738
90019393,11302671
90019393,48519867
90019393,71422989
90019393,31849106
90019393,60080151
90019393,911883
90019393,93379652
90019393,8692301
90019393,9464441
90019393,33198837
90019393,53325667
90019393,73079836
90019393,47674738
27004302,11302671
27004302,48519867
27004302,31849106
27004302,60080151
27004302,8692301
27004302,9464441
27004302,33198837
27004302,53325667
27004302,73079836
27004302,47674738
19163116,11302671
19163116,48519867
19163116,31849106
19163116,60080151
19163116,8692301
19163116,9464441
19163116,33198837
19163116,53325667
19163116,73079836
19163116,47674738
79531196,11302671
79531196,48519867
79531196,31849106
79531196,60080151
79531196,8692301
79531196,9464441
79531196,33198837
79531196,53325667
79531196,73079836
79531196,47674738
81846636,11302671
81846636,48519867
81846636,31849106
81846636,60080151
81846636,8692301
81846636,9464441
81846636,33198837
81846636,53325667
81846636,73079836
81846636,47674738
11302671,1264319
11302671,71422989
11302671,7394770
11302671,71645242
11302671,31849106
11302671,60080151
11302671,911883
11302671,58577036
11302671,19355597
11302671,39512984
11302671,93379652
11302671,8692301
11302671,3113836
11302671,47611119
11302671,24484270
11302671,33198837
11302671,53325667
11302671,47674738
48519867,1264319
48519867,71422989
48519867,7394770
48519867,71645242
48519867,31849106
48519867,60080151
48519867,911883
48519867,58577036
48519867,19355597
48519867,39512984
48519867,93379652
48519867,8692301
48519867,3113836
48519867,47611119
48519867,24484270
48519867,33198837
48519867,53325667
48519867,47674738
85914562,71422989
85914562,31849106
85914562,60080151
85914562,911883
85914562,93379652
85914562,8692301
85914562,33198837
85914562,53325667
85914562,47674738
1264319,31849106
1264319,60080151
1264319,8692301
1264319,9464441
1264319,33198837
1264319,53325667
1264319,73079836
1264319,47674738
71422989,24224830
71422989,71645242
71422989,31849106
71422989,60080151
71422989,58577036
71422989,23434538
71422989,8692301
71422989,9464441
71422989,33198837
71422989,53325667
71422989,73079836
71422989,47674738
24224830,31849106
24224830,60080151
24224830,93379652
24224830,8692301
24224830,47674738
7394770,31849106
7394770,60080151
7394770,8692301
7394770,9464441
7394770,33198837
7394770,53325667
7394770,73079836
7394770,47674738
71645242,31849106
71645242,60080151
71645242,911883
71645242,93379652
71645242,8692301
71645242,9464441
71645242,33198837
71645242,53325667
71645242,73079836
71645242,47674738
31849106,60080151
31849106,911883
31849106,58577036
31849106,23434538
31849106,19355597
31849106,39512984
31849106,93379652
31849106,8692301
31849106,3113836
31849106,47611119
31849106,24484270
31849106,9464441
31849106,33198837
31849106,53325667
31849106,73079836
31849106,47674738
60080151,911883
60080151,58577036
60080151,23434538
60080151,19355597
60080151,39512984
60080151,93379652
60080151,8692301
60080151,3113836
60080151,47611119
60080151,24484270
60080151,9464441
60080151,33198837
60080151,53325667
60080151,73079836
60080151,47674738
911883,58577036
911883,8692301
911883,9464441
911883,33198837
911883,53325667
911883,73079836
911883,47674738
58577036,93379652
58577036,8692301
58577036,9464441
58577036,33198837
58577036,53325667
58577036,73079836
58577036,47674738
23434538,93379652
23434538,8692301
23434538,33198837
23434538,53325667
23434538,47674738
19355597,8692301
19355597,9464441
19355597,33198837
19355597,53325667
19355597,73079836
19355597,47674738
39512984,8692301
39512984,9464441
39512984,33198837
39512984,53325667
39512984,73079836
39512984,47674738
93379652,8692301
93379652,9464441
93379652,33198837
93379652,53325667
93379652,73079836
93379652,47674738
8692301,3113836
8692301,47611119
8692301,24484270
8692301,9464441
8692301,33198837
8692301,53325667
8692301,73079836
8692301,47674738
3113836,9464441
3113836,33198837
3113836,53325667
3113836,73079836
3113836,47674738
47611119,9464441
47611119,33198837
47611119,53325667
47611119,73079836
47611119,47674738
24484270,9464441
24484270,33198837
24484270,53325667
24484270,73079836
24484270,47674738
9464441,33198837
9464441,53325667
9464441,47674738
33198837,53325667
33198837,73079836
33198837,47674738
53325667,73079836
53325667,47674738
73079836,47674738
91812341,95440946
91812341,31434645
91812341,20612097
91812341,82732705
91812341,93191801
91812341,20590515
91812341,49032236
91812341,38342335
91812341,4280258
45803070,95440946
45803070,31434645
45803070,20612097
45803070,82732705
45803070,93191801
45803070,20590515
45803070,49032236
45803070,38342335
45803070,4280258
82738277,95440946
82738277,31434645
82738277,20612097
82738277,82732705
82738277,93191801
82738277,20590515
82738277,49032236
82738277,38342335
82738277,4280258
28868394,95440946
28868394,31434645
28868394,1005587
28868394,20612097
28868394,82732705
28868394,93191801
28868394,20590515
28868394,49032236
28868394,38342335
28868394,4280258
71278040,95440946
71278040,31434645
71278040,20612097
71278040,82732705
71278040,93191801
71278040,20590515
71278040,49032236
71278040,4280258
95440946,1005587
95440946,69599136
95440946,84640866
95440946,31548215
95440946,6511113
95440946,59071624
95440946,73639099
95440946,952523
31434645,1005587
31434645,69599136
31434645,84640866
31434645,31548215
31434645,6511113
31434645,59071624
31434645,49032236
31434645,73639099
31434645,952523
1005587,20612097
1005587,82732705
1005587,93191801
1005587,20590515
1005587,49032236
1005587,38342335
1005587,4280258
1005587,86066372
69599136,20612097
69599136,82732705
69599136,93191801
69599136,20590515
69599136,49032236
69599136,38342335
69599136,4280258
84640866,20612097
84640866,82732705
84640866,93191801
84640866,20590515
84640866,49032236
84640866,38342335
84640866,4280258
31548215,20612097
31548215,82732705
31548215,93191801
31548215,20590515
31548215,49032236
31548215,38342335
31548215,4280258
20612097,6511113
20612097,59071624
20612097,73639099
20612097,952523
82732705,6511113
82732705,59071624
82732705,73639099
82732705,952523
82732705,4280258
93191801,6511113
93191801,59071624
93191801,73639099
93191801,952523
20590515,6511113
20590515,59071624
20590515,73639099
20590515,952523
6511113,49032236
6511113,38342335
6511113,4280258
59071624,49032236
59071624,38342335
59071624,4280258
49032236,73639099
49032236,952523
73639099,38342335
73639099,4280258
952523,38342335
952523,4280258
82385847,41782653
82385847,581014
82385847,46772449
82385847,82633039
18940556,41782653
18940556,35261759
18940556,581014
18940556,46772449
18940556,82633039
41782653,44335251
41782653,38572779
41782653,80280944
41782653,36042004
41782653,98022050
41782653,14558127
41782653,23434538
41782653,47325505
41782653,38179121
41782653,17228908
41782653,73628505
41782653,35261759
41782653,24224830
41782653,42752141
41782653,74294676
41782653,581014
41782653,46772449
41782653,82633039
41782653,21044178
41782653,90448279
41782653,85289965
41782653,38342335
41782653,2857636
41782653,75452921
41782653,4280258
41782653,86066372
41782653,65741786
41782653,41999284
44335251,35261759
44335251,581014
44335251,46772449
44335251,82633039
38572779,35261759
38572779,581014
38572779,46772449
38572779,82633039
80280944,35261759
80280944,581014
80280944,46772449
80280944,82633039
36042004,35261759
36042004,581014
36042004,46772449
36042004,82633039
98022050,35261759
98022050,581014
98022050,46772449
98022050,82633039
23434538,581014
47325505,35261759
47325505,581014
47325505,46772449
47325505,82633039
38179121,35261759
38179121,581014
38179121,46772449
38179121,82633039
17228908,35261759
17228908,581014
17228908,46772449
17228908,82633039
73628505,46772449
35261759,42752141
35261759,74294676
35261759,581014
35261759,46772449
35261759,82633039
24224830,46772449
42752141,46772449
42752141,82633039
74294676,581014
74294676,46772449
74294676,82633039
581014,85289965
581014,86066372
581014,65741786
46772449,38342335
46772449,2857636
46772449,75452921
46772449,4280258
46772449,65741786
46772449,41999284
82633039,85289965
82633039,38342335
82633039,75452921
82633039,4280258
82633039,65741786
12097275,60461077
12097275,8662794
12097275,24073068
12097275,97688360
12097275,14558127
12097275,71555408
12097275,54088068
12097275,7540107
12097275,85008676
12097275,94145022
12097275,14532163
12097275,32807846
12097275,43422537
12097275,62376646
12097275,99674361
12097275,24224830
12097275,21887175
12097275,85289965
12097275,11516241
12097275,48736598
12097275,95515058
12097275,30010480
12097275,84121193
12097275,39752820
12097275,10552026
12097275,65741786
12097275,27204311
12097275,91800273
12097275,23434538
12097275,65681983
12097275,15693423
12097275,82732705
12097275,90846359
60461077,8662794
60461077,24073068
60461077,97688360
60461077,14558127
60461077,71555408
60461077,54088068
60461077,7540107
60461077,85008676
60461077,94145022
60461077,14532163
60461077,32807846
60461077,43422537
60461077,62376646
60461077,99674361
60461077,24224830
60461077,21887175
60461077,85289965
60461077,11516241
60461077,48736598
60461077,95515058
60461077,30010480
60461077,84121193
60461077,39752820
60461077,10552026
60461077,65741786
60461077,27204311
60461077,91800273
60461077,23434538
60461077,65681983
60461077,15693423
60461077,82732705
60461077,90846359
8662794,71555408
8662794,94145022
8662794,14532163
8662794,43422537
8662794,99674361
8662794,21887175
8662794,95515058
8662794,30010480
8662794,39752820
8662794,65741786
8662794,91800273
8662794,15693423
8662794,82732705
8662794,90846359
24073068,71555408
24073068,94145022
24073068,14532163
24073068,43422537
24073068,99674361
24073068,24224830
24073068,21887175
24073068,85289965
24073068,95515058
24073068,30010480
24073068,39752820
24073068,65741786
24073068,27204311
24073068,91800273
24073068,65681983
24073068,15693423
24073068,82732705
24073068,90846359
97688360,71555408
97688360,94145022
97688360,14532163
97688360,43422537
97688360,99674361
97688360,24224830
97688360,21887175
97688360,85289965
97688360,95515058
97688360,30010480
97688360,39752820
97688360,65741786
97688360,27204311
97688360,91800273
97688360,65681983
97688360,15693423
97688360,82732705
97688360,90846359
14558127,71555408
14558127,94145022
14558127,43422537
14558127,95515058
14558127,30010480
71555408,54088068
71555408,7540107
71555408,85008676
71555408,94145022
71555408,14532163
71555408,32807846
71555408,43422537
71555408,62376646
71555408,99674361
71555408,24224830
71555408,21887175
71555408,85289965
71555408,11516241
71555408,48736598
71555408,95515058
71555408,30010480
71555408,84121193
71555408,39752820
71555408,10552026
71555408,65741786
71555408,27204311
71555408,91800273
71555408,23434538
71555408,65681983
71555408,15693423
71555408,82732705
71555408,90846359
54088068,94145022
54088068,14532163
54088068,43422537
54088068,99674361
54088068,24224830
54088068,21887175
54088068,85289965
54088068,95515058
54088068,30010480
54088068,39752820
54088068,65741786
54088068,27204311
54088068,91800273
54088068,65681983
54088068,15693423
54088068,82732705
54088068,90846359
7540107,94145022
7540107,14532163
7540107,43422537
7540107,99674361
7540107,24224830
7540107,21887175
7540107,85289965
7540107,95515058
7540107,30010480
7540107,39752820
7540107,65741786
7540107,27204311
7540107,91800273
7540107,65681983
7540107,15693423
7540107,82732705
7540107,90846359
85008676,94145022
85008676,14532163
85008676,43422537
85008676,99674361
85008676,24224830
85008676,21887175
85008676,85289965
85008676,95515058
85008676,30010480
85008676,39752820
85008676,65741786
85008676,27204311
85008676,91800273
85008676,65681983
85008676,15693423
85008676,82732705
85008676,90846359
94145022,43422537
94145022,62376646
94145022,11516241
94145022,48736598
94145022,95515058
94145022,30010480
94145022,84121193
94145022,10552026
94145022,27204311
94145022,91800273
94145022,65681983
94145022,82732705
94145022,90846359
14532163,43422537
14532163,62376646
14532163,11516241
14532163,48736598
14532163,95515058
14532163,30010480
14532163,10552026
14532163,82732705
14532163,90846359
32807846,43422537
32807846,95515058
32807846,30010480
32807846,39752820
32807846,91800273
32807846,82732705
32807846,90846359
43422537,62376646
43422537,99674361
43422537,24224830
43422537,21887175
43422537,85289965
43422537,11516241
43422537,48736598
43422537,95515058
43422537,30010480
43422537,84121193
43422537,39752820
43422537,10552026
43422537,65741786
43422537,27204311
43422537,91800273
43422537,23434538
43422537,65681983
43422537,90846359
62376646,99674361
62376646,24224830
62376646,21887175
62376646,85289965
62376646,95515058
62376646,30010480
62376646,39752820
62376646,65741786
62376646,27204311
62376646,91800273
62376646,65681983
62376646,15693423
62376646,82732705
62376646,90846359
99674361,11516241
99674361,48736598
99674361,95515058
99674361,30010480
99674361,84121193
99674361,10552026
99674361,91800273
99674361,82732705
99674361,90846359
24224830,11516241
24224830,48736598
24224830,95515058
24224830,30010480
24224830,10552026
24224830,91800273
21887175,11516241
21887175,48736598
21887175,95515058
21887175,30010480
21887175,84121193
21887175,10552026
21887175,91800273
21887175,82732705
21887175,90846359
85289965,11516241
85289965,48736598
85289965,95515058
85289965,30010480
85289965,10552026
85289965,91800273
85289965,82732705
85289965,90846359
11516241,95515058
11516241,30010480
11516241,39752820
11516241,65741786
11516241,27204311
11516241,91800273
11516241,65681983
11516241,15693423
11516241,82732705
11516241,90846359
48736598,95515058
48736598,30010480
48736598,39752820
48736598,65741786
48736598,27204311
48736598,91800273
48736598,65681983
48736598,15693423
48736598,82732705
48736598,90846359
95515058,30010480
95515058,84121193
95515058,39752820
95515058,10552026
95515058,65741786
95515058,27204311
95515058,91800273
95515058,23434538
95515058,65681983
95515058,15693423
95515058,82732705
95515058,90846359
30010480,84121193
30010480,39752820
30010480,10552026
30010480,65741786
30010480,27204311
30010480,91800273
30010480,23434538
30010480,65681983
30010480,15693423
30010480,82732705
30010480,90846359
84121193,39752820
84121193,65741786
84121193,91800273
84121193,82732705
84121193,90846359
39752820,10552026
39752820,91800273
39752820,23434538
39752820,82732705
39752820,90846359
10552026,65741786
10552026,27204311
10552026,91800273
10552026,65681983
10552026,15693423
10552026,82732705
10552026,90846359
65741786,91800273
65741786,90846359
27204311,90846359
91800273,65681983
91800273,15693423
91800273,82732705
91800273,90846359
65681983,82732705
15693423,90846359
35595518,63977008
35595518,23434538
35595518,11069680
35595518,36736723
35595518,44935634
35595518,96182448
35595518,60071928
35595518,97268402
35595518,18964575
35595518,23442438
35595518,18144507
35595518,12580477
35595518,32807846
35595518,96363153
35595518,98045062
35595518,27243130
35595518,5318639
35595518,98414735
35595518,38761908
35595518,98427577
35595518,48497555
35595518,12607053
35595518,84664085
35595518,23693634
35595518,74860293
35595518,18013090
35595518,42810973
35595518,3429238
35595518,64880894
35595518,60800381
35595518,286392
35595518,45298492
35595518,77075360
35595518,29071332
35595518,37337327
63977008,36736723
63977008,44935634
63977008,60071928
63977008,97268402
63977008,18964575
63977008,18144507
63977008,98045062
63977008,27243130
63977008,98414735
63977008,38761908
63977008,12607053
63977008,23693634
63977008,18013090
63977008,3429238
63977008,60800381
63977008,286392
63977008,37337327
23434538,36736723
23434538,44935634
23434538,96182448
23434538,60071928
23434538,23442438
23434538,98045062
23434538,27243130
23434538,98414735
23434538,98427577
23434538,48497555
23434538,12607053
23434538,23693634
23434538,18013090
23434538,3429238
23434538,60800381
23434538,286392
23434538,45298492
23434538,37337327
11069680,36736723
11069680,44935634
11069680,60071928
11069680,18964575
11069680,18144507
11069680,98045062
11069680,27243130
11069680,98414735
11069680,38761908
11069680,12607053
11069680,23693634
11069680,18013090
11069680,3429238
11069680,60800381
11069680,286392
11069680,37337327
36736723,44935634
36736723,96182448
36736723,60071928
36736723,97268402
36736723,18964575
36736723,23442438
36736723,18144507
36736723,83764719
36736723,12580477
36736723,32807846
36736723,96363153
36736723,24224830
36736723,98045062
36736723,27243130
36736723,5318639
36736723,98414735
36736723,38761908
36736723,98427577
36736723,48497555
36736723,12607053
36736723,84664085
36736723,23693634
36736723,74860293
36736723,18013090
36736723,42810973
36736723,3429238
36736723,64880894
36736723,60800381
36736723,286392
36736723,45298492
36736723,77075360
36736723,29071332
36736723,37337327
44935634,96182448
44935634,97268402
44935634,18964575
44935634,23442438
44935634,18144507
44935634,83764719
44935634,12580477
44935634,24224830
44935634,98045062
44935634,27243130
44935634,5318639
44935634,98414735
44935634,38761908
44935634,98427577
44935634,48497555
44935634,12607053
44935634,84664085
44935634,23693634
44935634,74860293
44935634,18013090
44935634,42810973
44935634,3429238
44935634,64880894
44935634,60800381
44935634,286392
44935634,45298492
44935634,77075360
44935634,29071332
44935634,37337327
96182448,60071928
96182448,97268402
96182448,18964575
96182448,18144507
96182448,83764719
96182448,98045062
96182448,27243130
96182448,98414735
96182448,38761908
96182448,12607053
96182448,23693634
96182448,74860293
96182448,18013090
96182448,42810973
96182448,3429238
96182448,60800381
96182448,286392
96182448,37337327
60071928,97268402
60071928,18964575
60071928,23442438
60071928,18144507
60071928,83764719
60071928,12580477
60071928,24224830
60071928,98045062
60071928,27243130
60071928,5318639
60071928,98414735
60071928,38761908
60071928,98427577
60071928,48497555
60071928,12607053
60071928,84664085
60071928,23693634
60071928,74860293
60071928,18013090
60071928,42810973
60071928,3429238
60071928,64880894
60071928,60800381
60071928,286392
60071928,45298492
60071928,77075360
60071928,29071332
60071928,37337327
97268402,18964575
97268402,23442438
97268402,96363153
97268402,98045062
97268402,27243130
97268402,98414735
97268402,38761908
97268402,98427577
97268402,48497555
97268402,12607053
97268402,84664085
97268402,23693634
97268402,74860293
97268402,18013090
97268402,42810973
97268402,3429238
97268402,60800381
97268402,286392
97268402,45298492
97268402,29071332
97268402,37337327
18964575,23442438
18964575,18144507
18964575,83764719
18964575,32807846
18964575,96363153
18964575,98045062
18964575,27243130
18964575,5318639
18964575,98414735
18964575,38761908
18964575,98427577
18964575,48497555
18964575,12607053
18964575,84664085
18964575,23693634
18964575,74860293
18964575,18013090
18964575,42810973
18964575,3429238
18964575,64880894
18964575,60800381
18964575,286392
18964575,45298492
18964575,77075360
18964575,29071332
18964575,37337327
23442438,18144507
23442438,83764719
23442438,98045062
23442438,27243130
23442438,98414735
23442438,38761908
23442438,12607053
23442438,23693634
23442438,74860293
23442438,18013090
23442438,42810973
23442438,3429238
23442438,60800381
23442438,286392
23442438,37337327
18144507,96363153
18144507,27243130
18144507,98414735
18144507,38761908
18144507,98427577
18144507,48497555
18144507,12607053
18144507,84664085
18144507,23693634
18144507,74860293
18144507,18013090
18144507,42810973
18144507,3429238
18144507,64880894
18144507,60800381
18144507,286392
18144507,45298492
18144507,77075360
18144507,29071332
18144507,37337327
83764719,27243130
83764719,98427577
83764719,48497555
83764719,12607053
83764719,23693634
83764719,18013090
83764719,3429238
83764719,60800381
83764719,286392
83764719,45298492
83764719,37337327
12580477,98045062
12580477,27243130
12580477,98414735
12580477,12607053
12580477,23693634
12580477,18013090
12580477,3429238
12580477,60800381
12580477,286392
12580477,37337327
32807846,98045062
32807846,27243130
32807846,98414735
32807846,38761908
32807846,12607053
32807846,23693634
32807846,18013090
32807846,3429238
32807846,60800381
32807846,286392
32807846,37337327
96363153,98045062
96363153,27243130
96363153,98414735
96363153,38761908
96363153,12607053
96363153,23693634
96363153,18013090
96363153,3429238
96363153,60800381
96363153,286392
96363153,37337327
24224830,27243130
24224830,98414735
24224830,12607053
24224830,23693634
24224830,74860293
24224830,18013090
24224830,42810973
24224830,3429238
24224830,60800381
24224830,286392
24224830,37337327
98045062,27243130
98045062,5318639
98045062,98414735
98045062,38761908
98045062,98427577
98045062,48497555
98045062,12607053
98045062,84664085
98045062,23693634
98045062,74860293
98045062,18013090
98045062,42810973
98045062,3429238
98045062,64880894
98045062,60800381
98045062,286392
98045062,45298492
98045062,77075360
98045062,29071332
98045062,37337327
27243130,5318639
27243130,98414735
27243130,38761908
27243130,98427577
27243130,48497555
27243130,12607053
27243130,84664085
27243130,23693634
27243130,74860293
27243130,18013090
27243130,42810973
27243130,3429238
27243130,64880894
27243130,60800381
27243130,286392
27243130,45298492
27243130,77075360
27243130,29071332
27243130,37337327
5318639,98414735
5318639,38761908
5318639,12607053
5318639,23693634
5318639,74860293
5318639,18013090
5318639,42810973
5318639,3429238
5318639,60800381
5318639,286392
5318639,37337327
98414735,98427577
98414735,48497555
98414735,12607053
98414735,84664085
98414735,74860293
98414735,18013090
98414735,42810973
98414735,3429238
98414735,64880894
98414735,60800381
98414735,286392
98414735,45298492
98414735,77075360
98414735,29071332
98414735,37337327
38761908,98427577
38761908,48497555
38761908,12607053
38761908,84664085
38761908,74860293
38761908,18013090
38761908,42810973
38761908,3429238
38761908,64880894
38761908,60800381
38761908,286392
38761908,45298492
38761908,77075360
38761908,29071332
38761908,37337327
98427577,12607053
98427577,23693634
98427577,74860293
98427577,18013090
98427577,42810973
98427577,3429238
98427577,60800381
98427577,286392
98427577,37337327
48497555,12607053
48497555,23693634
48497555,74860293
48497555,18013090
48497555,42810973
48497555,3429238
48497555,60800381
48497555,286392
48497555,37337327
12607053,84664085
12607053,23693634
12607053,74860293
12607053,18013090
12607053,42810973
12607053,3429238
12607053,64880894
12607053,60800381
12607053,286392
12607053,45298492
12607053,77075360
12607053,29071332
12607053,37337327
84664085,23693634
84664085,74860293
84664085,18013090
84664085,42810973
84664085,3429238
84664085,60800381
84664085,286392
84664085,37337327
23693634,74860293
23693634,18013090
23693634,42810973
23693634,3429238
23693634,64880894
23693634,60800381
23693634,286392
23693634,45298492
23693634,77075360
23693634,29071332
23693634,37337327
74860293,18013090
74860293,3429238
74860293,64880894
74860293,60800381
74860293,286392
74860293,45298492
74860293,37337327
18013090,42810973
18013090,3429238
18013090,64880894
18013090,60800381
18013090,286392
18013090,45298492
18013090,77075360
18013090,29071332
18013090,37337327
42810973,3429238
42810973,64880894
42810973,60800381
42810973,286392
42810973,45298492
42810973,37337327
3429238,64880894
3429238,60800381
3429238,286392
3429238,45298492
3429238,77075360
3429238,29071332
3429238,37337327
64880894,60800381
64880894,286392
64880894,37337327
60800381,286392
60800381,45298492
60800381,77075360
60800381,29071332
60800381,37337327
286392,45298492
286392,77075360
286392,29071332
286392,37337327
45298492,37337327
77075360,37337327
29071332,37337327
81108658,28715905
81108658,54700519
81108658,55063751
81108658,81321206
81108658,29537493
81108658,55936191
81108658,23434538
81108658,73628505
81108658,38120068
81108658,16471775
81108658,58203736
81108658,32692693
81108658,89264428
81108658,20899496
81108658,53334471
81108658,15758127
81108658,19089195
81108658,33250142
81108658,53087962
81108658,80086070
81108658,42566602
81108658,33467872
81108658,27693363
81108658,90448279
81108658,74371660
81108658,86066372
81108658,79130389
81108658,50588353
81108658,32542011
81108658,54059040
81108658,78910579
81108658,34293667
81108658,14558127
81108658,59438931
81108658,5133471
28715905,54700519
28715905,55063751
28715905,81321206
28715905,29537493
28715905,55936191
28715905,23434538
28715905,73628505
28715905,38120068
28715905,16471775
28715905,58203736
28715905,32692693
28715905,89264428
28715905,20899496
28715905,53334471
28715905,15758127
28715905,19089195
28715905,33250142
28715905,53087962
28715905,80086070
28715905,42566602
28715905,33467872
28715905,27693363
28715905,90448279
28715905,74371660
28715905,86066372
28715905,79130389
28715905,50588353
28715905,32542011
28715905,54059040
28715905,78910579
28715905,34293667
28715905,14558127
28715905,59438931
28715905,5133471
54700519,55063751
54700519,81321206
54700519,29537493
54700519,55936191
54700519,23434538
54700519,73628505
54700519,38120068
54700519,16471775
54700519,58203736
54700519,32692693
54700519,89264428
54700519,20899496
54700519,53334471
54700519,15758127
54700519,19089195
54700519,33250142
54700519,53087962
54700519,80086070
54700519,42566602
54700519,33467872
54700519,27693363
54700519,90448279
54700519,74371660
54700519,86066372
54700519,79130389
54700519,50588353
54700519,32542011
54700519,54059040
54700519,78910579
54700519,34293667
54700519,14558127
54700519,59438931
54700519,5133471
55063751,81321206
55063751,29537493
55063751,55936191
55063751,38120068
55063751,16471775
55063751,58203736
55063751,32692693
55063751,89264428
55063751,20899496
55063751,53334471
55063751,15758127
55063751,19089195
55063751,33250142
55063751,53087962
55063751,80086070
55063751,42566602
55063751,33467872
55063751,27693363
55063751,74371660
55063751,79130389
55063751,50588353
55063751,32542011
55063751,54059040
55063751,78910579
55063751,34293667
55063751,59438931
55063751,5133471
